queue_utc,seller_sku,asin,supplier_code,supplier_name,supplier_sku,barcode,price_list_unit_cost_gbp,purchase_reference_list_cost_gbp,actual_paid_unit_cost_gbp,actual_vs_list_ratio,discount_assumption_pct,expected_next_unit_cost_gbp,confirmation_status,review_reason,user_prompt,source_lineage,title,price_list_source_batch_id,price_list_source_received_at_utc,expected_cost_source,cost_confidence
2026-05-19T12:28:57Z,JE-D4LO-O2JD,B07JXBDGJB,85683,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for JE-D4LO-O2JD: no usable list or purchase cost is available.,product_db_preview,Ultra Pro - Eclipse Pro 100+ Deck Box - Jet Black,,,missing_cost,none
2026-05-19T12:28:57Z,JH-97NP-GJDG,B007C3KBIY,,Party Wholesalers,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for JH-97NP-GJDG: no usable list or purchase cost is available.,product_db_preview,Floral Cellophane Bags | Multicolor | 20 Pcs.,,,missing_cost,none
2026-05-19T12:28:57Z,U4-61J7-ERHI,B088FKCDV6,479182,Jones Wholesale,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for U4-61J7-ERHI: no usable list or purchase cost is available.,product_db_preview,PRESTIGE ECO FRYPAN 24CM 12298,,,missing_cost,none
2026-05-19T12:28:57Z,G9-GAEI-FQI3,B0001IWI10,757126,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for G9-GAEI-FQI3: no usable list or purchase cost is available.,product_db_preview,Town & Country TGL200M Master Gardener Green Ladies Gloves Medium,,,missing_cost,none
2026-05-19T12:28:57Z,R7-98IN-2PW8,B08CHKHTWX,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for R7-98IN-2PW8: no usable list or purchase cost is available.,product_db_preview,"Max Factor Facefinity Matte Bronzer, 001 Light Bronze",,,missing_cost,none
2026-05-19T12:28:57Z,CH-RLZA-2OYU,B01M6BSYME,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for CH-RLZA-2OYU: no usable list or purchase cost is available.,product_db_preview,"Brother LC-3219XLBK Inkjet Cartridge, Black, Single Pack, High Yield, Includes 1 x Inkjet Cartridge, Genuine Supplies",,,missing_cost,none
2026-05-19T12:28:57Z,E4-HG4R-5022,B07TGKYLLT,SKI032,Tropicana Wholesale,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for E4-HG4R-5022: no usable list or purchase cost is available.,product_db_preview,"The Skinny Food Co Zero Calorie Butterscotch Syrup, 400 g SFC1062/100/101",,,missing_cost,none
2026-05-19T12:28:57Z,FD-R7YW-X0GH,B09NQC79GF,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for FD-R7YW-X0GH: no usable list or purchase cost is available.,product_db_preview,The Army Painter Speedpaint Grim Black (WP2001),,,missing_cost,none
2026-05-19T12:28:57Z,94-X6R7-SCOW,B0B6GD6QF8,FK67426,Heo,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 94-X6R7-SCOW: no usable list or purchase cost is available.,product_db_preview,Funko POP! TV: Witcher - Yennefer - the Witcher - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - TV Fans - Model Figure for Collectors and Display,,,missing_cost,none
2026-05-19T12:28:57Z,MF-TPXM-F8AF,B0D3J9C8NN,10290415,TD Synnex,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for MF-TPXM-F8AF: no usable list or purchase cost is available.,product_db_preview,"OtterBox Symmetry Folio Case for iPad Pro 11"" (M5 2025 /M4 2024), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Purple",,,missing_cost,none
2026-05-19T12:28:57Z,MN-LXY0-1MMT,B07DFB8DKB,FK32837,Heo,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for MN-LXY0-1MMT: no usable list or purchase cost is available.,product_db_preview,Funko Pop! Vinyl: Disney: Nightmare Before Christmas: Sally - Disney: the Nightmare Before Christmas - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults,,,missing_cost,none
2026-05-19T12:28:57Z,EE-KTDC-KCFY,B08FSDMVNP,6302977,TD Synnex,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for EE-KTDC-KCFY: no usable list or purchase cost is available.,product_db_preview,Crucial USB-C to USB-A Adapter - CTUSBCFUSBAMAD,,,missing_cost,none
2026-05-19T12:28:57Z,ZV-RLOD-Q0JI,B0BS1WDHP7,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for ZV-RLOD-Q0JI: no usable list or purchase cost is available.,product_db_preview,Funko Pop! Deluxe: Disney the Nightmare Before Christmas 30th - Jack Skellington & Zero With Tree - Disney: the Nightmare Before Christmas - Collectable Vinyl Figure - Gift Idea - Movies Fans,,,missing_cost,none
2026-05-19T12:28:57Z,KQ-XRZK-09KK,B0CSG9BFMJ,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for KQ-XRZK-09KK: no usable list or purchase cost is available.,product_db_preview,"The Army Painter, Warpaints Fanatic Mega Paint Set, 50 x 18 ml Acrylic Paints Including Metallic, Effects, Washes, 1 Model Making Holder and 1 Paint Brushes – Model Paints for Dnd and Warhammer",,,missing_cost,none
2026-05-19T12:28:57Z,X1-APP3-4HQ6,B0BMKQKC3M,JC598UNII1,Rashmian,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for X1-APP3-4HQ6: no usable list or purchase cost is available.,product_db_preview,"LEXIBOOK, Unicorn, Educational and Bilingual Laptop French/English, Toy for Children with 124 Activities to Learn Mathematics, Dactylography, Logic, Clock Reading, Games and Music, Pink, JC598UNIi1",,,missing_cost,none
2026-05-19T12:28:57Z,M8-LMW1-Z8AS,B00IQFGOGA,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for M8-LMW1-Z8AS: no usable list or purchase cost is available.,product_db_preview,"Yale Euro Double Cylinder, 3 Keys Supplied, Standard Security, Visi Packed, Suitable for All Door Types, Nickel Finish, 30:10:30 (70 mm)",,,missing_cost,none
2026-05-19T12:28:57Z,VL-48KZ-J3F2,B07L8N2TC1,424668,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for VL-48KZ-J3F2: no usable list or purchase cost is available.,product_db_preview,"Masterplug Heavy Duty Single Socket Trailing Socket, without Plug and Cable, White",,,missing_cost,none
2026-05-19T12:28:57Z,9D-PMDG-ALP4,B005BFZAK4,E-82689,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 9D-PMDG-ALP4: no usable list or purchase cost is available.,product_db_preview,Ultra Pro SLEEVES Solid 100 Card Game (Clear),,,missing_cost,none
2026-05-19T12:28:57Z,UR-Q7TM-1F3I,B072YZPBJ3,985 20117,ABGee,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for UR-Q7TM-1F3I: no usable list or purchase cost is available.,product_db_preview,Funko Pop! Movies: Bride Of Chucky - Tiffany Valentine-Ray - 1/6 Odds for Rare Chase Variant - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Horror Fans,,,missing_cost,none
2026-05-19T12:28:57Z,OZ-3NKR-VLYG,B0049A27FS,GDB0101,Trilanco,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for OZ-3NKR-VLYG: no usable list or purchase cost is available.,product_db_preview,Good Boy Armitage Latex Space Lobber Toy Junior,,,missing_cost,none
2026-05-19T12:28:57Z,I2-6YKQ-CIBP,B007YX9O9E,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for I2-6YKQ-CIBP: no usable list or purchase cost is available.,product_db_preview,"SanDisk Cruzer Glide 32 GB USB Flash Drive USB 2.0 , Black & Red",,,missing_cost,none
2026-05-19T12:28:57Z,RB-82FL-T88J,B0CJ8TNZ67,RL800D,Rashmian,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for RB-82FL-T88J: no usable list or purchase cost is available.,product_db_preview,"LEXIBOOK, Disney Stitch, Nightlight alarm clock, Sounds and Melodies, LCD Backlit screen, Luminous, Snooze, Blue, RL800D",,,missing_cost,none
2026-05-19T12:28:57Z,H8-MI8Q-WG5C,B092K24B2Q,SCS23252,Shure Cosmetics,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for H8-MI8Q-WG5C: no usable list or purchase cost is available.,product_db_preview,Maybelline Fit Me! Luminous + Smooth Primer,,,missing_cost,none
2026-05-19T12:28:57Z,IB-U5FA-BO2Y,B0D3JC45CK,10290417,TD Synnex,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for IB-U5FA-BO2Y: no usable list or purchase cost is available.,product_db_preview,"OtterBox Symmetry Folio Case for iPad Pro 11"" (M5 2025 /M4 2024), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Black",,,missing_cost,none
2026-05-19T12:28:57Z,AK-OB6V-HIYD,B00IUKPVYM,348926,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for AK-OB6V-HIYD: no usable list or purchase cost is available.,product_db_preview,Price's Petali Brand Scented Tealights | 25 Pack Tealights 4 Hour Burn Time | Available in Multiple Scents (Rose),,,missing_cost,none
2026-05-19T12:28:57Z,U1-M5BM-8F5W,B0C9J86XCZ,GVDR09BK,Rashmian,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for U1-M5BM-8F5W: no usable list or purchase cost is available.,product_db_preview,Groov-e Geneva Rechargeable DAB & FM Digital Radio - Built-In Alarm Clock & Bluetooth Connectivity - LCD Display - USB or Battery Operated - Portable Radio - 80 Preset Stations - Black,,,missing_cost,none
2026-05-19T12:28:57Z,4F-HT42-FD26,B010E25DI2,E-84517,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 4F-HT42-FD26: no usable list or purchase cost is available.,product_db_preview,100 Ultra Pro Card Protector Sleeves: Pro-Matte - 66 x 91 mm,,,missing_cost,none
2026-05-19T12:28:57Z,UR-UAT8-4JSI,B00LDLBG3A,334657,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for UR-UAT8-4JSI: no usable list or purchase cost is available.,product_db_preview,Ravenhead Essentials Vinegar Pot,,,missing_cost,none
2026-05-19T12:28:57Z,714810,B002BX8ZFG,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 714810: no usable list or purchase cost is available.,product_db_preview,"Fackelmann OPAL Pizza Wheel, Pizza Cutter & Slicer, Super Sharp Blade, Stainless Steel, 18.5x5x1.2cm, Silver",,,missing_cost,none
2026-05-19T12:28:57Z,D7-MGBX-RX2P,B001Q77TI2,E-81181,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for D7-MGBX-RX2P: no usable list or purchase cost is available.,product_db_preview,"Ultra Pro 81181 3"" x 4"" Clear Thick 55PT Toploaders (25ct)",,,missing_cost,none
2026-05-19T12:28:57Z,RY-2DTP-16YZ,B01N273YMX,,Party Wholesalers,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for RY-2DTP-16YZ: no usable list or purchase cost is available.,product_db_preview,"Anniversary House Elegant Gold Glitter 70th Birthday Candle - Premium Wax Number 70 Cake Topper for Anniversary, Party Decor & Milestone Celebrations - Shiny Metallic Sparkle Finish, 7cm Large",,,missing_cost,none
2026-05-19T12:28:57Z,TK-E7QE-T40G,B000FPU2SK,5010624437194,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for TK-E7QE-T40G: no usable list or purchase cost is available.,product_db_preview,"Kitchen Devils S8602000 Lifestyle Vegetable Knife, 1 cm",,,missing_cost,none
2026-05-19T12:28:57Z,GK-YI4S-C158,B0009JJZ8A,4008033424400,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for GK-YI4S-C158: no usable list or purchase cost is available.,product_db_preview,"Fackelmann Sieve 15cm⌀, Strainer, Fine Mesh, Stainless Steel, 15x20x32.5cm, Silver",,,missing_cost,none
2026-05-19T12:28:57Z,LR-7GM6-1RCH,B08MQB42B3,D850EN,Rashmian,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for LR-7GM6-1RCH: no usable list or purchase cost is available.,product_db_preview,"LEXIBOOK, The Collins English dictionary, 13th Edition-Electronic Dictionary, Definitions, Thesaurus, Conjugation, Phonetic Spellchecker, Crossword Solver, with Battery, Blue/White, D850EN",,,missing_cost,none
2026-05-19T12:28:57Z,RY-U14K-5XDR,B005NG23OW,109754,Jones Wholesale,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for RY-U14K-5XDR: no usable list or purchase cost is available.,product_db_preview,"Chef Aid 20cm / 8 Inch Long Handled Metal Sieve, Kitchen Essential Tool and Ideal for Straining, draining, Washing and Wide Range of Foods, with a fine mesh for Ease of use",,,missing_cost,none
2026-05-19T12:28:57Z,HL-B4VJ-L8FP,B0813VNJF8,TP77,CLF,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for HL-B4VJ-L8FP: no usable list or purchase cost is available.,product_db_preview,Teapigs Limited Edition Winter Glühwein Tea Bags - Mulled Wine-Inspired Herbal Infusion with Whole Fruits & Spices - Naturally Caffeine-Free - 10 Biodegradable Tea Temples,,,missing_cost,none
2026-05-19T12:28:57Z,3E-KHO2-YIAU,B012DV4306,SCS19763,Shure Cosmetics,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 3E-KHO2-YIAU: no usable list or purchase cost is available.,product_db_preview,Cameleo Men - Permanent Hair Dye | Medium Brown Colour for Hair Beard & Moustache | Natural Colour Effect in 5 Minutes | Cover Grey Hair | Ammonia FREE | 30ml,,,missing_cost,none
2026-05-19T12:28:57Z,QT-C0ZN-T4R7,9188805972,FLFALE013,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for QT-C0ZN-T4R7: no usable list or purchase cost is available.,product_db_preview,Free League ALIEN RPG Starter Set - Tabletop Roleplaying Game - Age 168+,,,missing_cost,none
2026-05-19T12:28:57Z,IB-PMXX-S0AE,B002BWSZS4,5013174036855,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for IB-PMXX-S0AE: no usable list or purchase cost is available.,product_db_preview,Economy Scourer Flat 150x115mm Green (Pack of 10) SP120,,,missing_cost,none
2026-05-19T12:28:57Z,TA-HQMF-9SUB,B074JHRC6J,366045,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for TA-HQMF-9SUB: no usable list or purchase cost is available.,product_db_preview,Ravenhead 0041.625 Entertain Set of 2 Highly Transparent 29.5 cl Margarita Glasses,,,missing_cost,none
2026-05-19T12:28:57Z,MY-85FY-TSON,B0CKS4H64X,4005240136836,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for MY-85FY-TSON: no usable list or purchase cost is available.,product_db_preview,"Neudorff WeedFree Plus RTU Weed Killer Spray, 750 ml, Glyphosate Free Spray, Weed Remover, Animal Fiendly, Herbicide",,,missing_cost,none
2026-05-19T12:28:57Z,NX-YY01-TLFO,B004TRSSIQ,782519,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for NX-YY01-TLFO: no usable list or purchase cost is available.,product_db_preview,"Masterplug ELS132B-01 Permaplug Two Socket Trailing Socket, without Plug and Cable, 13 Amp, Black",,,missing_cost,none
2026-05-19T12:28:57Z,L1-54EX-56YC,B09445GL1C,103987,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for L1-54EX-56YC: no usable list or purchase cost is available.,product_db_preview,"Price's - Time for You Large Jar Candle - Sweet, Delicious Fragrance - Long Lasting Scent - Up to 100 Hour Burn Time - Ideal for All Occasions",,,missing_cost,none
2026-05-19T12:28:57Z,IM-AYXV-79NJ,B09HXXMJV9,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for IM-AYXV-79NJ: no usable list or purchase cost is available.,product_db_preview,Revlon ColorStay Matte Lite Crayon - She's Fly,,,missing_cost,none
2026-05-19T12:28:57Z,94-7TOA-9ZBH,B07QNL4BNM,N2381,DK Tools,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 94-7TOA-9ZBH: no usable list or purchase cost is available.,product_db_preview,"Amtech N2381 Hi Vis Gloves Large (Size 9), Certified Quality Rubber Coated Hi Vis Work Gloves, Black/Yellow",,,missing_cost,none
2026-05-19T12:28:57Z,SC-LYFM-ORXK,B07QXSDZJM,541 61176,ABGee,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for SC-LYFM-ORXK: no usable list or purchase cost is available.,product_db_preview,"Shaun the Sheep Plush 61176 Backpack Clip, Black and White, Great Gift Idea,9 x 7 x 14 centimetres",,,missing_cost,none
2026-05-19T12:28:57Z,BL-WX51-KQOK,B0897VHKW6,HTP41,CLF,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for BL-WX51-KQOK: no usable list or purchase cost is available.,product_db_preview,Hilltop Maple Syrup - Very Dark Late Harvest - Squeezy Bottle - 230g,,,missing_cost,none
2026-05-19T12:28:57Z,7C-7V6B-QQZL,B003M36498,407720,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 7C-7V6B-QQZL: no usable list or purchase cost is available.,product_db_preview,Kitchen Devils Control 7cm Paring Knife 603001,,,missing_cost,none
2026-05-19T12:28:57Z,T8-6UWL-I3E1,B001OXH0X2,368831,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for T8-6UWL-I3E1: no usable list or purchase cost is available.,product_db_preview,"Solvite SLVTHRIFT Wallpaper & Border Paste, Set of 1",,,missing_cost,none
2026-05-19T12:28:57Z,GJ-2OZK-0GCA,B0CS3VF4GK,MIX024,Tropicana Wholesale,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for GJ-2OZK-0GCA: no usable list or purchase cost is available.,product_db_preview,Promixx PRO Electric Protein Shaker Bottle,,,missing_cost,none
2026-05-19T12:28:57Z,6E-U01F-GUCT,B0CSVLW6QL,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 6E-U01F-GUCT: no usable list or purchase cost is available.,product_db_preview,Funko Pop! TV: Wednesday - Enid Sinclair - Rave'n E - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - TV Fans - Model Figure for Collectors and Display,,,missing_cost,none
2026-05-19T12:28:57Z,H4-86XG-NLX6,B0CVNMZHZ6,FK79749,Heo,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for H4-86XG-NLX6: no usable list or purchase cost is available.,product_db_preview,Funko Pop! Movies: Wicked - Fiyero - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Movies Fans - Model Figure for Collectors and Display,,,missing_cost,none
2026-05-19T12:28:57Z,86-0EBH-JQX6,B0D59LGPWS,D660EN,Rashmian,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 86-0EBH-JQX6: no usable list or purchase cost is available.,product_db_preview,"LEXIBOOK, English Dictionary, Pocket electronic dictionary, Definitions, Thesaurus, Grammar functions, Phonetic spellchecker, Word games, 4"" screen, Advanced features, Blue, D660EN",,,missing_cost,none
